"","Latitude","Longitude"
"117744",54.421076,16.497249
"117745",54.42094,16.49709
"117746",54.420805,16.496904
"117747",54.420668,16.496724
"117748",54.420541,16.49652
"117749",54.420415,16.496314
"117750",54.420253,16.496068
"117751",54.420094,16.495811
"117752",54.419934,16.495527
"117753",54.419772,16.495226
"117754",54.419598,16.494948
"117755",54.419437,16.494666
"117756",54.419272,16.494362
"117757",54.419091,16.494044
"117758",54.418916,16.493735
"117759",54.418916,16.493735
"117760",54.418752,16.493443
"117761",54.418593,16.493164
"117762",54.41844,16.492889
"117763",54.418293,16.492616
"117764",54.418148,16.49235
"117765",54.417997,16.492065
"117766",54.417854,16.491793
"117767",54.417713,16.491525
"117768",54.417568,16.491253
"117769",54.417425,16.490989
"117770",54.417277,16.49074
"117771",54.417133,16.490475
"117772",54.416991,16.490224
"117773",54.416847,16.489964
"117774",54.416705,16.489717
"117775",54.416705,16.489717
"117776",54.416562,16.489459
"117777",54.416432,16.489223
"117778",54.416304,16.488997
"117779",54.416182,16.488771
"117780",54.41606,16.488529
"117781",54.415949,16.488262
"117782",54.415856,16.487972
"117783",54.415756,16.487655
"117784",54.415653,16.487327
"117785",54.41555,16.486991
"117786",54.415444,16.486643
"117787",54.415335,16.486294
"117788",54.415234,16.485951
"117789",54.415133,16.485621
"117790",54.415036,16.485303
"117791",54.415036,16.485303
"117792",54.414933,16.484963
"117793",54.414828,16.484625
"117794",54.414724,16.484278
"117795",54.414619,16.483931
"117796",54.414509,16.483569
"117797",54.414398,16.483203
"117798",54.414286,16.482847
"117799",54.414177,16.482488
"117800",54.414057,16.482126
"117801",54.413945,16.48177
"117802",54.413839,16.481418
"117803",54.413736,16.481069
"117804",54.41363,16.480729
"117805",54.413523,16.480401
"117806",54.413406,16.480061
"117807",54.413406,16.480061
"117808",54.413299,16.47971
"117809",54.413183,16.479369
"117810",54.413068,16.479018
"117811",54.412958,16.478669
"117812",54.412847,16.478314
"117813",54.412739,16.477963
"117814",54.412632,16.477601
"117815",54.41253,16.477266
"117816",54.41242,16.476918
"117817",54.412314,16.47657
"117818",54.41221,16.476226
"117819",54.412115,16.4759
"117820",54.412013,16.475586
"117821",54.411916,16.475283
"117822",54.41183,16.474992
"117823",54.41183,16.474992
"117824",54.411739,16.47471
"117825",54.411653,16.474423
"117826",54.411567,16.474118
"117827",54.411469,16.473807
"117828",54.411367,16.473481
"117829",54.411273,16.473154
"117830",54.41117,16.472826
"117831",54.411072,16.472515
"117832",54.410982,16.472218
"117833",54.410892,16.471921
"117834",54.410806,16.471623
"117835",54.410716,16.471319
"117836",54.410621,16.471019
"117837",54.410525,16.470716
"117838",54.41043,16.470432
"117839",54.41043,16.470432
"117840",54.410341,16.470147
"117841",54.410262,16.469878
"117842",54.410192,16.469634
"117843",54.410134,16.469368
"117844",54.410095,16.469078
"117845",54.410061,16.468776
"117846",54.410033,16.468452
"117847",54.410008,16.468128
"117848",54.409974,16.467803
"117849",54.409946,16.467444
"117850",54.409913,16.467074
"117851",54.409882,16.466685
"117852",54.409852,16.466292
"117853",54.409809,16.465892
"117854",54.409767,16.4655
"117855",54.409767,16.4655
"117856",54.409735,16.46511
"117857",54.4097,16.464716
"117858",54.409665,16.464326
"117859",54.409627,16.46394
"117860",54.409592,16.463555
"117861",54.40956,16.463175
"117862",54.409535,16.462803
"117863",54.409502,16.46244
"117864",54.409469,16.46209
"117865",54.409431,16.461733
"117866",54.409405,16.461379
"117867",54.409377,16.461026
"117868",54.409345,16.46067
"117869",54.409315,16.460315
"117870",54.409284,16.459962
"117871",54.409284,16.459962
"117872",54.409247,16.459604
"117873",54.409221,16.459253
"117874",54.409193,16.4589
"117875",54.409163,16.458566
"117876",54.409139,16.458217
"117877",54.409102,16.457866
"117878",54.409068,16.457517
"117879",54.409035,16.457158
"117880",54.409005,16.456808
"117881",54.408977,16.45644
"117882",54.408947,16.456059
"117883",54.408887,16.455681
"117884",54.408856,16.455334
"117885",54.408825,16.454957
"117886",54.408802,16.45459
"117887",54.408802,16.45459
"117888",54.408762,16.454208
"117889",54.408726,16.453824
"117890",54.408692,16.453438
"117891",54.408666,16.453073
"117892",54.408627,16.452705
"117893",54.408599,16.452349
"117894",54.408563,16.451978
"117895",54.408524,16.45162
"117896",54.408483,16.451228
"117897",54.408435,16.450829
"117898",54.408396,16.450433
"117899",54.408363,16.450044
"117900",54.408328,16.449675
"117901",54.408296,16.449336
"117902",54.408263,16.448999
"117903",54.408263,16.448999
"117904",54.408233,16.448676
"117905",54.408204,16.448368
"117906",54.408175,16.448058
"117907",54.408143,16.447745
"117908",54.408115,16.447421
"117909",54.408072,16.447082
"117910",54.40803,16.446732
"117911",54.407998,16.446385
"117912",54.407972,16.446045
"117913",54.407947,16.445737
"117914",54.40791,16.445406
"117915",54.40788,16.445077
"117916",54.407837,16.444737
"117917",54.407804,16.444405
"117918",54.407768,16.444075
"117919",54.407768,16.444075
"117920",54.407733,16.443742
"117921",54.407698,16.443402
"117922",54.407662,16.443049
"117923",54.40763,16.442697
"117924",54.407602,16.442351
"117925",54.40757,16.441997
"117926",54.407537,16.441647
"117927",54.407506,16.441312
"117928",54.407485,16.441002
"117929",54.407455,16.440671
"117930",54.407416,16.440343
"117931",54.40738,16.440014
"117932",54.407351,16.439693
"117933",54.407317,16.439364
"117934",54.407286,16.439061
"117935",54.407286,16.439061
"117936",54.407253,16.438757
"117937",54.407223,16.438451
"117938",54.407197,16.438183
"117939",54.407177,16.437925
"117940",54.407161,16.43767
"117941",54.407171,16.43742
"117942",54.407202,16.43719
"117943",54.407253,16.436955
"117944",54.407341,16.436703
"117945",54.407447,16.436432
"117946",54.407551,16.436156
"117947",54.407667,16.435871
"117948",54.407799,16.435553
"117949",54.407923,16.435246
"117950",54.408039,16.434943
"117951",54.408039,16.434943
"117952",54.408151,16.434643
"117953",54.408273,16.434343
"117954",54.408388,16.434042
"117955",54.408504,16.433744
"117956",54.408613,16.433446
"117957",54.408714,16.43316
"117958",54.408827,16.432874
"117959",54.408943,16.43259
"117960",54.409045,16.432309
"117961",54.40915,16.432033
"117962",54.409257,16.431766
"117963",54.409363,16.431489
"117964",54.409461,16.431227
"117965",54.409571,16.430959
"117966",54.409674,16.430689
"117967",54.409674,16.430689
"117968",54.409784,16.430415
"117969",54.409859,16.430152
"117970",54.40996,16.429889
"117971",54.410058,16.429627
"117972",54.410162,16.429388
"117973",54.410253,16.429144
"117974",54.41034,16.42891
"117975",54.410436,16.428678
"117976",54.410514,16.428451
"117977",54.410583,16.428226
"117978",54.41063,16.428001
"117979",54.41067,16.427773
"117980",54.410708,16.427547
"117981",54.410744,16.427324
"117982",54.410778,16.427103
"117983",54.410778,16.427103
"117984",54.410805,16.426852
"117985",54.41086,16.426628
"117986",54.410909,16.426401
"117987",54.410953,16.426154
"117988",54.411015,16.425872
"117989",54.411073,16.425571
"117990",54.41114,16.425235
"117991",54.411209,16.424885
"117992",54.411287,16.424529
"117993",54.411359,16.424176
"117994",54.411436,16.423797
"117995",54.411512,16.423483
"117996",54.411583,16.423148
"117997",54.411642,16.422838
"117998",54.411709,16.42254
"117999",54.411709,16.42254
"118000",54.411773,16.422256
"118001",54.411833,16.421977
"118002",54.411898,16.421687
"118003",54.411966,16.421399
"118004",54.412048,16.421087
"118005",54.412137,16.420779
"118006",54.412214,16.4205
"118007",54.412307,16.420216
"118008",54.412375,16.419941
"118009",54.41245,16.419702
"118010",54.412527,16.419458
"118011",54.412609,16.419217
"118012",54.412692,16.418973
"118013",54.412775,16.418711
"118014",54.412856,16.418453
"118015",54.412856,16.418453
"118016",54.412925,16.418213
"118017",54.412996,16.417979
"118018",54.413074,16.417751
"118019",54.413149,16.417514
"118020",54.413222,16.417285
"118021",54.413291,16.417069
"118022",54.41335,16.416868
"118023",54.413414,16.416655
"118024",54.41349,16.416446
"118025",54.413566,16.416234
"118026",54.413633,16.416002
"118027",54.413701,16.415779
"118028",54.413782,16.415561
"118029",54.413853,16.415348
"118030",54.413909,16.41513
"118031",54.413909,16.41513
"118032",54.413975,16.414931
"118033",54.414044,16.41474
"118034",54.414105,16.414551
"118035",54.414176,16.414367
"118036",54.41424,16.414176
"118037",54.414296,16.413995
"118038",54.414356,16.413816
"118039",54.414413,16.413638
"118040",54.41447,16.413454
"118041",54.414534,16.413278
"118042",54.41459,16.413094
"118043",54.414643,16.412917
"118044",54.414695,16.41274
"118045",54.414755,16.41256
"118046",54.414821,16.412369
"118047",54.414821,16.412369
"118048",54.414868,16.412192
"118049",54.414922,16.41202
"118050",54.414966,16.411859
"118051",54.415013,16.411703
"118052",54.415051,16.411571
"118053",54.415099,16.411435
"118054",54.415145,16.41131
"118055",54.415173,16.411209
"118056",54.415209,16.411105
"118057",54.415235,16.411023
"118058",54.415269,16.410934
"118059",54.415301,16.410851
"118060",54.415301,16.410851
"118061",54.41528,16.410755
"118062",54.415191,16.410646
"118063",54.415107,16.410643
"118064",54.414999,16.410632
"118065",54.414891,16.410617
"118066",54.414787,16.4106
"118067",54.414681,16.410593
"118068",54.414559,16.410594
"118069",54.414435,16.410589
"118070",54.414297,16.410575
"118071",54.414159,16.410566
"118072",54.414018,16.410545
"118073",54.413888,16.410533
"118074",54.413888,16.410533
"118075",54.413766,16.410514
"118076",54.413644,16.410507
"118077",54.413517,16.410491
"118078",54.413388,16.410485
"118079",54.413259,16.410478
"118080",54.413131,16.410468
"118081",54.413,16.410461
"118082",54.412878,16.410466
"118083",54.412746,16.410448
"118084",54.412628,16.410438
"118085",54.412529,16.410427
"118086",54.412455,16.410419
"118087",54.412407,16.410437
"118088",54.412356,16.410451
"118089",54.412356,16.410451
"118090",54.412304,16.410432
"118091",54.412232,16.410412
"118092",54.412173,16.410409
"118093",54.4121,16.41041
"118094",54.412015,16.410401
"118095",54.411919,16.410393
"118096",54.411818,16.41038
"118097",54.411714,16.410368
"118098",54.411599,16.410367
"118099",54.411491,16.410353
"118100",54.411373,16.410348
"118101",54.411258,16.410335
"118102",54.411258,16.410335
"118103",54.411134,16.410332
"118104",54.411007,16.41032
"118105",54.410883,16.410307
"118106",54.410762,16.410302
"118107",54.410655,16.410287
"118108",54.410535,16.410275
"118109",54.410417,16.410269
"118110",54.410295,16.410267
"118111",54.41017,16.410252
"118112",54.410053,16.410243
"118113",54.409942,16.410236
"118114",54.409838,16.410232
"118115",54.409735,16.41022
"118116",54.409639,16.410218
"118117",54.409547,16.410198
"118118",54.409547,16.410198
"118119",54.409476,16.41018
"118120",54.409409,16.410131
"118121",54.409367,16.410064
"118122",54.409325,16.409984
"118123",54.409273,16.40993
"118124",54.409215,16.409912
"118125",54.409164,16.409924
"118126",54.409117,16.409993
"118127",54.409056,16.410068
"118128",54.408979,16.410139
"118129",54.408876,16.410199
"118130",54.408761,16.410243
"118131",54.40864,16.410268
"118132",54.4085,16.410278
"118133",54.408338,16.410285
"118134",54.408338,16.410285
"118135",54.408162,16.410296
"118136",54.407977,16.410307
"118137",54.407797,16.410324
"118138",54.407608,16.410339
"118139",54.407419,16.410346
"118140",54.407243,16.410357
"118141",54.407068,16.410362
"118142",54.406903,16.410363
"118143",54.406734,16.410365
"118144",54.406569,16.410373
"118145",54.406403,16.410378
"118146",54.406235,16.410377
"118147",54.406083,16.410397
"118148",54.405936,16.410398
"118149",54.405788,16.410405
"118150",54.405788,16.410405
"118151",54.405652,16.410406
"118152",54.405508,16.410431
"118153",54.405351,16.410462
"118154",54.40519,16.410509
"118155",54.405029,16.410566
"118156",54.404866,16.410636
"118157",54.404717,16.410721
"118158",54.404575,16.410817
"118159",54.404451,16.410937
"118160",54.404338,16.411051
"118161",54.404228,16.411157
"118162",54.404135,16.41128
"118163",54.404047,16.411405
"118164",54.403975,16.411538
"118165",54.403909,16.41164
"118166",54.403909,16.41164
"118167",54.403847,16.411715
"118168",54.403783,16.411768
"118169",54.40371,16.411804
"118170",54.403625,16.411821
"118171",54.403521,16.411803
"118172",54.403396,16.411773
"118173",54.403259,16.411743
"118174",54.403112,16.411714
"118175",54.402964,16.41167
"118176",54.402807,16.411627
"118177",54.402647,16.411604
"118178",54.402488,16.411555
"118179",54.402347,16.411521
"118180",54.402215,16.41149
"118181",54.402093,16.411449
"118182",54.402093,16.411449
"118183",54.401975,16.411383
"118184",54.401863,16.41133
"118185",54.40175,16.411252
"118186",54.401642,16.411169
"118187",54.401531,16.411057
"118188",54.401419,16.410925
"118189",54.401288,16.410766
"118190",54.401148,16.410597
"118191",54.401007,16.410418
"118192",54.400859,16.410236
"118193",54.400707,16.410039
"118194",54.400542,16.409827
"118195",54.400391,16.409623
"118196",54.400237,16.409439
"118197",54.40009,16.40925
"118198",54.40009,16.40925
"118199",54.399948,16.409056
"118200",54.399799,16.408876
"118201",54.399654,16.408693
"118202",54.399507,16.408501
"118203",54.399358,16.408308
"118204",54.399208,16.408116
"118205",54.39906,16.407929
"118206",54.398914,16.407737
"118207",54.398766,16.40757
"118208",54.398623,16.407404
"118209",54.398492,16.407239
"118210",54.39836,16.407081
"118211",54.398231,16.406915
"118212",54.398098,16.406729
"118213",54.397959,16.406514
"118214",54.397959,16.406514
"118215",54.397818,16.406264
"118216",54.397669,16.405993
"118217",54.39752,16.405731
"118218",54.397366,16.405453
"118219",54.397221,16.405198
"118220",54.39708,16.404945
"118221",54.396932,16.404684
"118222",54.396792,16.404429
"118223",54.396655,16.404174
"118224",54.39651,16.403927
"118225",54.396373,16.403672
"118226",54.396235,16.403435
"118227",54.396099,16.403216
"118228",54.395951,16.403005
"118229",54.395798,16.402807
"118230",54.395798,16.402807
"118231",54.395645,16.402615
"118232",54.395483,16.402421
"118233",54.395321,16.402237
"118234",54.39517,16.402059
"118235",54.39502,16.401869
"118236",54.394866,16.401692
"118237",54.394712,16.401512
"118238",54.394561,16.401326
"118239",54.394411,16.401147
"118240",54.394265,16.400988
"118241",54.394124,16.400859
"118242",54.393976,16.400724
"118243",54.393823,16.400632
"118244",54.393659,16.400584
"118245",54.39349,16.400564
"118246",54.39349,16.400564
"118247",54.3933,16.400579
"118248",54.393096,16.400616
"118249",54.392879,16.40067
"118250",54.392666,16.400723
"118251",54.392473,16.400751
"118252",54.392297,16.400762
"118253",54.39211,16.40082
"118254",54.391909,16.40087
"118255",54.391723,16.400917
"118256",54.39155,16.400961
"118257",54.39138,16.401002
"118258",54.391199,16.401022
"118259",54.391023,16.401049
"118260",54.390843,16.401026
"118261",54.390675,16.401013
"118262",54.390675,16.401013
"118263",54.390484,16.400996
"118264",54.390278,16.401001
"118265",54.390083,16.401
"118266",54.389877,16.401008
"118267",54.389659,16.401023
"118268",54.389456,16.401049
"118269",54.389249,16.401051
"118270",54.389015,16.401058
"118271",54.388819,16.401049
"118272",54.388616,16.401061
"118273",54.388413,16.401038
"118274",54.388226,16.401074
"118275",54.388039,16.401088
"118276",54.387846,16.401094
"118277",54.387654,16.401146
"118278",54.387654,16.401146
"118279",54.387452,16.401153
"118280",54.387247,16.401157
"118281",54.387032,16.401176
"118282",54.386823,16.401194
"118283",54.386606,16.40121
"118284",54.386401,16.401212
"118285",54.386179,16.401235
"118286",54.385972,16.401242
"118287",54.38576,16.401252
"118288",54.385545,16.401265
"118289",54.385335,16.401281
"118290",54.385136,16.401283
"118291",54.384942,16.401289
"118292",54.384736,16.401289
"118293",54.384521,16.401306
"118294",54.384521,16.401306
"118295",54.384312,16.401308
"118296",54.384113,16.401309
"118297",54.383923,16.401315
"118298",54.383757,16.401313
"118299",54.383595,16.401312
"118300",54.383423,16.401319
"118301",54.383256,16.401336
"118302",54.383102,16.401365
"118303",54.382953,16.401399
"118304",54.38281,16.401436
"118305",54.382658,16.401491
"118306",54.382506,16.401561
"118307",54.382361,16.401643
"118308",54.382218,16.40172
"118309",54.382085,16.401813
"118310",54.382085,16.401813
"118311",54.38195,16.401917
"118312",54.381816,16.40202
"118313",54.381686,16.402131
"118314",54.381555,16.402265
"118315",54.381429,16.402393
"118316",54.381298,16.402528
"118317",54.381165,16.402673
"118318",54.381042,16.402803
"118319",54.380921,16.402917
"118320",54.380804,16.403027
"118321",54.380686,16.403109
"118322",54.380551,16.403171
"118323",54.380424,16.40322
"118324",54.380281,16.403236
"118325",54.380143,16.40322
"118326",54.380143,16.40322
"118327",54.379991,16.403198
"118328",54.379845,16.403138
"118329",54.379694,16.403071
"118330",54.379535,16.403019
"118331",54.379374,16.402951
"118332",54.37921,16.402886
"118333",54.379035,16.402813
"118334",54.378854,16.402735
"118335",54.378676,16.402661
"118336",54.378505,16.402591
"118337",54.378347,16.402526
"118338",54.378194,16.40246
"118339",54.37805,16.402408
"118340",54.377903,16.402354
"118341",54.377747,16.402284
"118342",54.377747,16.402284
"118343",54.377591,16.402227
"118344",54.377439,16.40217
"118345",54.377285,16.402108
"118346",54.377136,16.402052
"118347",54.376984,16.401986
"118348",54.37683,16.40192
"118349",54.376674,16.401859
"118350",54.376529,16.401796
"118351",54.376377,16.401723
"118352",54.376238,16.401637
"118353",54.376083,16.401554
"118354",54.375932,16.401484
"118355",54.375793,16.401411
"118356",54.375654,16.40133
"118357",54.375518,16.401248
"118358",54.375518,16.401248
"118359",54.375373,16.401161
"118360",54.375239,16.401083
"118361",54.375107,16.401003
"118362",54.374961,16.400937
"118363",54.374827,16.400861
"118364",54.374699,16.400781
"118365",54.374577,16.400714
"118366",54.374459,16.40065
"118367",54.374337,16.400602
"118368",54.374227,16.400574
"118369",54.374114,16.400572
"118370",54.373989,16.400588
"118371",54.373867,16.400628
"118372",54.373707,16.400693
"118373",54.373552,16.40077
"118374",54.373552,16.40077
"118375",54.373395,16.400829
"118376",54.373236,16.400914
"118377",54.37307,16.400997
"118378",54.372905,16.401088
"118379",54.372738,16.401186
"118380",54.372559,16.401278
"118381",54.372387,16.401349
"118382",54.372214,16.401433
"118383",54.372049,16.401514
"118384",54.371889,16.401593
"118385",54.371739,16.401669
"118386",54.371597,16.401741
"118387",54.371454,16.401803
"118388",54.371301,16.401867
"118389",54.371153,16.401929
"118390",54.371153,16.401929
"118391",54.370997,16.401972
"118392",54.370838,16.401972
"118393",54.370676,16.401946
"118394",54.370504,16.401915
"118395",54.370335,16.401878
"118396",54.370171,16.401841
"118397",54.370015,16.401807
"118398",54.369864,16.401772
"118399",54.369726,16.401739
"118400",54.369591,16.401716
"118401",54.36945,16.401694
"118402",54.369308,16.401667
"118403",54.369174,16.401642
"118404",54.369028,16.401603
"118405",54.368884,16.401575
"118406",54.368884,16.401575
"118407",54.368746,16.401548
"118408",54.368615,16.401516
"118409",54.368475,16.401484
"118410",54.368339,16.401458
"118411",54.368196,16.40142
"118412",54.36806,16.401397
"118413",54.367909,16.401374
"118414",54.367744,16.401355
"118415",54.367562,16.401349
"118416",54.367358,16.401343
"118417",54.367152,16.401352
"118418",54.366945,16.401363
"118419",54.366752,16.401376
"118420",54.366568,16.401385
"118421",54.366392,16.401391
"118422",54.366392,16.401391
"118423",54.366234,16.401387
"118424",54.366066,16.40137
"118425",54.365904,16.401346
"118426",54.365738,16.401323
"118427",54.365599,16.40134
"118428",54.365465,16.401374
"118429",54.36533,16.401382
"118430",54.365196,16.401368
"118431",54.365064,16.40132
"118432",54.364917,16.401247
"118433",54.364764,16.401148
"118434",54.364614,16.401051
"118435",54.364463,16.40095
"118436",54.364311,16.400873
"118437",54.364173,16.400781
"118438",54.364173,16.400781
"118439",54.364043,16.400683
"118440",54.363911,16.400573
"118441",54.363797,16.400451
"118442",54.363686,16.400332
"118443",54.363581,16.400223
"118444",54.363478,16.400134
"118445",54.363363,16.400043
"118446",54.363233,16.399999
"118447",54.363096,16.399951
"118448",54.36295,16.399903
"118449",54.362796,16.399864
"118450",54.362635,16.399824
"118451",54.362466,16.399784
"118452",54.362299,16.399751
"118453",54.362147,16.399718
"118454",54.362147,16.399718
"118455",54.362007,16.399679
"118456",54.361859,16.399648
"118457",54.361703,16.399628
"118458",54.361548,16.399607
"118459",54.361384,16.399568
"118460",54.361218,16.399529
"118461",54.361066,16.399507
"118462",54.360916,16.399476
"118463",54.360763,16.399432
"118464",54.36062,16.399395
"118465",54.360475,16.399353
"118466",54.360333,16.39932
"118467",54.360202,16.399309
"118468",54.360071,16.399264
"118469",54.35994,16.399212
"118470",54.35994,16.399212
"118471",54.359808,16.399152
"118472",54.359683,16.399084
"118473",54.359554,16.399025
"118474",54.359418,16.398957
"118475",54.359283,16.398893
"118476",54.359155,16.398823
"118477",54.359038,16.398752
"118478",54.358917,16.398683
"118479",54.358801,16.398615
"118480",54.35869,16.398546
"118481",54.358578,16.398473
"118482",54.358457,16.398406
"118483",54.358333,16.398333
"118484",54.358203,16.398261
"118485",54.35807,16.398203
"118486",54.35807,16.398203
"118487",54.357936,16.398158
"118488",54.357802,16.398125
"118489",54.35767,16.398117
"118490",54.357535,16.398124
"118491",54.357407,16.398124
"118492",54.357291,16.39813
"118493",54.357173,16.398143
"118494",54.357041,16.398151
"118495",54.356914,16.398157
"118496",54.356788,16.39816
"118497",54.356664,16.398153
"118498",54.35652,16.39813
"118499",54.35639,16.398098
"118500",54.356268,16.398054
"118501",54.356145,16.398012
"118502",54.356145,16.398012
"118503",54.356014,16.397952
"118504",54.355887,16.3979
"118505",54.355756,16.397848
"118506",54.355618,16.397795
"118507",54.355483,16.397743
"118508",54.355359,16.397695
"118509",54.355234,16.397653
"118510",54.355111,16.397612
"118511",54.354989,16.39755
"118512",54.354874,16.3975
"118513",54.354754,16.397449
"118514",54.354639,16.3974
"118515",54.354516,16.397348
"118516",54.354377,16.397299
"118517",54.354228,16.397245
"118518",54.354228,16.397245
"118519",54.354075,16.397189
"118520",54.353923,16.397133
"118521",54.353773,16.397069
"118522",54.35363,16.396986
"118523",54.353494,16.396902
"118524",54.353357,16.39682
"118525",54.353218,16.396723
"118526",54.353092,16.39662
"118527",54.352971,16.396519
"118528",54.352856,16.39643
"118529",54.352747,16.396347
"118530",54.35264,16.396267
"118531",54.352522,16.396183
"118532",54.352398,16.396087
"118533",54.352267,16.39601
"118534",54.352267,16.39601
"118535",54.352134,16.395939
"118536",54.351992,16.395882
"118537",54.351851,16.395816
"118538",54.351715,16.395761
"118539",54.351586,16.395718
"118540",54.351441,16.395669
"118541",54.351275,16.395596
"118542",54.351094,16.395529
"118543",54.350923,16.395479
"118544",54.350757,16.395415
"118545",54.350585,16.395342
"118546",54.350429,16.39526
"118547",54.350272,16.395194
"118548",54.350102,16.395118
"118549",54.349933,16.395038
"118550",54.349933,16.395038
"118551",54.349752,16.394964
"118552",54.349564,16.394876
"118553",54.349383,16.394787
"118554",54.349214,16.394717
"118555",54.349057,16.394651
"118556",54.348894,16.394583
"118557",54.348726,16.394522
"118558",54.348559,16.394458
"118559",54.348396,16.394387
"118560",54.348242,16.394334
"118561",54.348081,16.394265
"118562",54.34793,16.394193
"118563",54.347782,16.39413
"118564",54.347633,16.394075
"118565",54.347489,16.394006
"118566",54.347489,16.394006
"118567",54.347344,16.393933
"118568",54.347199,16.393879
"118569",54.347061,16.39384
"118570",54.346936,16.393823
"118571",54.346817,16.393814
"118572",54.346704,16.393814
"118573",54.346586,16.393827
"118574",54.346472,16.393862
"118575",54.346344,16.393914
"118576",54.346225,16.393998
"118577",54.3461,16.394104
"118578",54.345979,16.394219
"118579",54.34586,16.394349
"118580",54.345717,16.394499
"118581",54.345574,16.394651
"118582",54.345574,16.394651
"118583",54.345418,16.394801
"118584",54.345274,16.394976
"118585",54.345113,16.395129
"118586",54.344955,16.395287
"118587",54.344798,16.395454
"118588",54.344645,16.395599
"118589",54.344507,16.395752
"118590",54.344373,16.3959
"118591",54.34424,16.396029
"118592",54.344108,16.396155
"118593",54.343966,16.396273
"118594",54.343815,16.396385
"118595",54.343649,16.396511
"118596",54.343482,16.396616
"118597",54.343323,16.39673
"118598",54.343323,16.39673
"118599",54.343171,16.396833
"118600",54.343027,16.396931
"118601",54.342879,16.397033
"118602",54.342747,16.397127
"118603",54.342613,16.397198
"118604",54.342492,16.397268
"118605",54.342368,16.397325
"118606",54.342258,16.397359
"118607",54.342138,16.397369
"118608",54.341996,16.397345
"118609",54.341841,16.397308
"118610",54.341679,16.397264
"118611",54.341498,16.397208
"118612",54.341325,16.397168
"118613",54.34114,16.397127
"118614",54.34114,16.397127
"118615",54.340963,16.397078
"118616",54.340799,16.397034
"118617",54.340638,16.396993
"118618",54.340472,16.396932
"118619",54.340305,16.396884
"118620",54.340153,16.396832
"118621",54.340017,16.396791
"118622",54.339882,16.39675
"118623",54.339754,16.396718
"118624",54.339627,16.396676
"118625",54.339496,16.396634
"118626",54.339356,16.396566
"118627",54.339186,16.396478
"118628",54.339012,16.396391
"118629",54.338851,16.39627
"118630",54.338851,16.39627
"118631",54.338702,16.396134
"118632",54.338554,16.395987
"118633",54.338414,16.395835
"118634",54.338282,16.395674
"118635",54.338156,16.395522
"118636",54.338035,16.395362
"118637",54.337916,16.395214
"118638",54.337785,16.395046
"118639",54.337629,16.394839
"118640",54.337478,16.394622
"118641",54.337328,16.394414
"118642",54.33719,16.394202
"118643",54.337056,16.394
"118644",54.336913,16.393798
"118645",54.336774,16.39359
"118646",54.336774,16.39359
"118647",54.336629,16.393397
"118648",54.336485,16.393187
"118649",54.336346,16.392995
"118650",54.336215,16.392811
"118651",54.336091,16.392638
"118652",54.335969,16.392461
"118653",54.335859,16.392292
"118654",54.335747,16.392136
"118655",54.335633,16.391972
"118656",54.335524,16.391814
"118657",54.335405,16.391651
"118658",54.335283,16.39148
"118659",54.335173,16.391309
"118660",54.335055,16.39114
"118661",54.334934,16.390969
"118662",54.334934,16.390969
"118663",54.334808,16.390798
"118664",54.334669,16.390622
"118665",54.334523,16.39044
"118666",54.334373,16.39025
"118667",54.334224,16.390076
"118668",54.334076,16.389904
"118669",54.333932,16.38973
"118670",54.333788,16.389566
"118671",54.333649,16.389399
"118672",54.33351,16.38923
"118673",54.333392,16.389081
"118674",54.333298,16.388964
"118675",54.333222,16.388867
"118676",54.333131,16.388801
"118677",54.333024,16.388757
"118678",54.333024,16.388757
"118679",54.332907,16.388735
"118680",54.332793,16.388705
"118681",54.332677,16.388644
"118682",54.332536,16.388547
"118683",54.332387,16.388443
"118684",54.332229,16.38834
"118685",54.332068,16.38824
"118686",54.331907,16.388148
"118687",54.331753,16.388069
"118688",54.331606,16.387992
"118689",54.331458,16.387921
"118690",54.331301,16.387865
"118691",54.331146,16.387814
"118692",54.330998,16.387785
"118693",54.330859,16.387762
"118694",54.330859,16.387762
"118695",54.330691,16.387771
"118696",54.330535,16.3878
"118697",54.330375,16.387835
"118698",54.330217,16.387876
"118699",54.330064,16.387919
"118700",54.329916,16.387945
"118701",54.329788,16.387978
"118702",54.329666,16.388021
"118703",54.329557,16.38807
"118704",54.329442,16.388121
"118705",54.329328,16.388194
"118706",54.329202,16.388276
"118707",54.329073,16.38837
"118708",54.328951,16.388482
"118709",54.328825,16.388602
"118710",54.328825,16.388602
"118711",54.328714,16.388704
"118712",54.328602,16.388826
"118713",54.328487,16.388933
"118714",54.32837,16.389017
"118715",54.328257,16.389096
"118716",54.32815,16.389168
"118717",54.328042,16.389245
"118718",54.327941,16.389316
"118719",54.327852,16.389361
"118720",54.327758,16.389396
"118721",54.32767,16.389428
"118722",54.327596,16.38943
"118723",54.327522,16.389431
"118724",54.327455,16.389419
"118725",54.327396,16.389399
"118726",54.327396,16.389399
"118727",54.327345,16.389358
"118728",54.327311,16.389295
"118729",54.327286,16.389208
"118730",54.327266,16.389096
"118731",54.327261,16.388972
"118732",54.327258,16.3888
"118733",54.327269,16.388623
"118734",54.327271,16.388413
"118735",54.327267,16.388142
"118736",54.327255,16.387851
"118737",54.327237,16.387565
"118738",54.327227,16.387289
"118739",54.327217,16.387013
"118740",54.327214,16.386721
"118741",54.3272,16.386425
"118742",54.3272,16.386425
