Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-08-13 18:32:35.00,2016-08-13 20:32:35.00,8677.288496673107,54.295067,16.496521,5,19.39235322983533,8,119143.2677620701,27.94000053405762,27.35234611381836,203.5546875,291.5579223632812,286.7536315917969,25,-42.34183270849441
2016-08-13 18:32:36.00,2016-08-13 20:32:36.00,8678.288495838642,54.294836,16.496351,5,19.30374732402537,8,119171.2070968612,27.94000053405762,27.35234611381836,203.5546875,291.5579223632812,286.7536315917969,25,-44.09725950439384
2016-08-13 18:32:37.00,2016-08-13 20:32:37.00,8679.288496911526,54.294617,16.496212,5,17.94430014610241,8,119197.2250842114,26.30999946594238,27.35234611381836,201.796875,291.5579223632812,286.7536315917969,25,-45.19018642530095
2016-08-13 18:32:38.00,2016-08-13 20:32:38.00,8680.288496255875,54.294404,16.496040,5,16.4364320709378,6,119223.4138442552,26.1299991607666,27.35234611381836,202.5,291.5579223632812,286.7536315917969,25,-45.61659350573807
2016-08-13 18:32:39.00,2016-08-13 20:32:39.00,8681.288495957851,54.294172,16.495896,5,17.21219672891695,6,119250.8961683118,28.15999984741211,27.35234611381836,201.4453125,291.5579223632812,286.7536315917969,25,-46.82249278070508
2016-08-13 18:32:40.00,2016-08-13 20:32:40.00,8682.288495838642,54.293937,16.495738,5,21.05623120125836,6,119279.0487171791,28.14999961853027,27.35234611381836,201.4453125,291.5579223632812,286.7536315917969,25,-50.63624607321081
2016-08-13 18:32:41.00,2016-08-13 20:32:41.00,8683.288496255875,54.293685,16.495548,5,23.82452796987811,6,119309.7408423852,30.79999923706055,27.35234611381836,202.1484375,291.5579223632812,286.7536315917969,25,-57.2828062854687
2016-08-13 18:32:42.00,2016-08-13 20:32:42.00,8684.288496255875,54.293408,16.495370,5,24.971047543329,6,119342.5686181808,32.33000183105469,27.35234611381836,202.5,291.5579223632812,286.7536315917969,25,-66.03443943695082
2016-08-13 18:32:43.00,2016-08-13 20:32:43.00,8685.28849542141,54.293140,16.495180,5,26.44296234548982,8,119374.9024795085,32.33000183105469,27.35234611381836,202.5,291.5579223632812,286.7536315917969,25,-78.76819375634561
2016-08-13 18:32:44.00,2016-08-13 20:32:44.00,8686.28849619627,54.292864,16.494967,5,24.04802973593457,6,119408.5626567582,32.81000137329102,27.35234611381836,203.90625,291.5579223632812,286.7536315917969,25,-95.67380072272913
2016-08-13 18:32:44.12,2016-08-13 20:32:44.12,8686.28849619627,54.292864,16.494967,5,24.04802973593457,6,119408.5626567582,32.81000137329102,32.33000183105469,203.90625,291.5579223632812,286.7536315917969,25,-95.67380072272913
2016-08-13 18:32:45.00,2016-08-13 20:32:45.00,8687.288495957851,54.292603,16.494775,5,22.56494570901987,8,119440.2630001022,32.52000045776367,32.33000183105469,203.203125,291.5579223632812,286.7536315917969,25,-119.0432378158628
2016-08-13 18:32:46.00,2016-08-13 20:32:46.00,8688.288496732712,54.292345,16.494571,5,22.54276718873118,8,119471.8757437107,31.75,32.33000183105469,205.3125,291.5579223632812,286.7536315917969,25,-150.4219223916732
2016-08-13 18:32:47.00,2016-08-13 20:32:47.00,8689.28849619627,54.292095,16.494381,5,22.54276718873118,8,119502.2620314394,30.96999931335449,32.33000183105469,203.5546875,291.5579223632812,286.7536315917969,25,-214.4587866721877
2016-08-13 18:32:48.00,2016-08-13 20:32:48.00,8690.288496375084,54.291848,16.494203,5,23.49801290529861,8,119532.1405013916,29.30999946594238,32.33000183105469,203.203125,291.5579223632812,286.7536315917969,25,-410.7529792683113
2016-08-13 18:32:49.00,2016-08-13 20:32:49.00,8691.288496911526,54.291606,16.494026,10,20.83723432575778,8,119561.4438620152,29.30999946594238,32.33000183105469,203.203125,291.5579223632812,286.7536315917969,25,-1110.035829036399
2016-08-13 18:32:50.00,2016-08-13 20:32:50.00,8692.288495838642,54.291395,16.493849,10,19.30742859496321,8,119587.5412323946,27.13999938964844,32.33000183105469,203.90625,291.5579223632812,286.7536315917969,25,-2296.707326318833
2016-08-13 18:32:51.00,2016-08-13 20:32:51.00,8693.288497149944,54.291191,16.493664,5,17.94345909281294,8,119613.2467917395,26.14999961853027,32.33000183105469,208.125,291.5579223632812,286.7536315917969,25,-1692.966909749655
2016-08-13 18:32:52.00,2016-08-13 20:32:52.00,8694.28849619627,54.290984,16.493474,10,17.70622434984438,8,119639.401037469,26.14999961853027,32.33000183105469,208.125,291.5579223632812,286.7536315917969,25,-1091.640568998625
2016-08-13 18:32:53.00,2016-08-13 20:32:53.00,8695.28849542141,54.290742,16.493290,5,19.22466171848951,6,119668.9062267387,27.15999984741211,32.33000183105469,207.0703125,291.5579223632812,286.7536315917969,25,-706.6872009573798
2016-08-13 18:32:54.00,2016-08-13 20:32:54.00,8696.28849697113,54.290530,16.493088,5,20.94418680318115,6,119695.8950425927,27.31999969482422,32.33000183105469,207.421875,291.5579223632812,286.7536315917969,25,-609.3190817131375
2016-08-13 18:32:55.00,2016-08-13 20:32:55.00,8697.288495659828,54.290312,16.492895,5,20.38246843481411,6,119723.2014523804,27.30999946594238,32.33000183105469,207.421875,291.5579223632812,286.7536315917969,25,-523.1022235029948
2016-08-13 18:32:56.00,2016-08-13 20:32:56.00,8698.288496017456,54.290079,16.492699,5,20.75628546282725,6,119752.1069285115,28.44000053405762,32.33000183105469,206.015625,291.5579223632812,286.7536315917969,25,-601.2294310810307
2016-08-13 18:32:57.00,2016-08-13 20:32:57.00,8699.28849697113,54.289860,16.492508,5,22.48165359384173,6,119779.4855223258,29.29999923706055,32.33000183105469,204.9609375,291.5579223632812,286.7536315917969,25,-720.4542558468189
2016-08-13 18:32:58.00,2016-08-13 20:32:58.00,8700.288496017456,54.289621,16.492317,5,22.9148821283129,6,119808.775316578,29.29999923706055,32.33000183105469,204.9609375,291.5579223632812,286.7536315917969,25,-826.1441928497951
2016-08-13 18:32:59.00,2016-08-13 20:32:59.00,8701.288496613503,54.289381,16.492104,5,24.6142154607037,6,119838.9162583358,31.47999954223633,32.33000183105469,205.6640625,291.5579223632812,286.7536315917969,25,-2161.480608269692
2016-08-13 18:32:59.16,2016-08-13 20:32:59.16,8701.288496613503,54.289381,16.492104,5,24.6142154607037,6,119838.9162583358,31.47999954223633,30.81046166732036,205.6640625,291.5579223632812,286.7536315917969,25,-2161.480608269692
2016-08-13 18:33:00.00,2016-08-13 20:33:00.00,8702.288496792316,54.289113,16.491879,5,23.70086200235136,6,119872.1074361593,32.61999893188477,30.81046166732036,205.6640625,291.5579223632812,286.7536315917969,25,1359.84842294369
2016-08-13 18:33:01.00,2016-08-13 20:33:01.00,8703.288496315479,54.288836,16.491661,5,23.9059808182776,6,119906.0794744918,33.40000152587891,30.81046166732036,205.6640625,291.5579223632812,286.7536315917969,25,509.9309807550624
2016-08-13 18:33:02.00,2016-08-13 20:33:02.00,8704.288496553898,54.288559,16.491436,5,27.03810021941109,6,119940.1701596458,33.84000015258789,30.81046166732036,205.3125,291.5579223632812,286.7536315917969,25,289.3768434817845
2016-08-13 18:33:03.00,2016-08-13 20:33:03.00,8705.288495719433,54.288284,16.491214,5,26.52788170061881,8,119973.9995128283,33.84000015258789,30.81046166732036,205.3125,291.5579223632812,286.7536315917969,25,214.0306012152498
2016-08-13 18:33:04.00,2016-08-13 20:33:04.00,8706.288496494293,54.288009,16.491016,5,25.74189754013624,6,120007.21327126,33.22999954223633,30.81046166732036,204.2578125,291.5579223632812,286.7536315917969,25,176.1672133890452
2016-08-13 18:33:05.00,2016-08-13 20:33:05.00,8707.288496375084,54.287741,16.490806,5,25.94792551357467,6,120039.9935474652,33.02000045776367,30.81046166732036,204.2578125,291.5579223632812,286.7536315917969,25,154.2808285475523
2016-08-13 18:33:06.00,2016-08-13 20:33:06.00,8708.288495719433,54.287472,16.490610,5,26.65212471912801,6,120072.5696873988,32.75,30.81046166732036,204.609375,291.5579223632812,286.7536315917969,25,141.2521827890675
