Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-08-16 15:47:51.00,2016-08-16 17:47:51.00,204.5780716538429,54.264339,16.415379,5,50.12908587122213,6,479.6506955239936,19.68000030517578,11.48821789397416,44.296875,258.4493103027344,253.8106536865234,15,66.50647850851287
2016-08-16 15:47:52.00,2016-08-16 17:47:52.00,205.5780710577965,54.264456,16.415581,5,50.44076882892703,4,498.1981893193416,18.6200008392334,11.48821789397416,44.6484375,258.4493103027344,253.8106536865234,15,69.04483238520801
2016-08-16 15:47:53.00,2016-08-16 17:47:53.00,206.5780717730522,54.264574,16.415782,5,49.82502045897331,4,516.6289188987305,18.21999931335449,11.48821789397416,45,258.4493103027344,253.8106536865234,15,72.79216199141459
2016-08-16 15:47:54.00,2016-08-16 17:47:54.00,207.5780717730522,54.264690,16.415988,5,49.5841397665702,4,535.2992210109603,18.43000030517578,11.48821789397416,45,258.4493103027344,253.8106536865234,15,78.20228785448283
2016-08-16 15:47:55.00,2016-08-16 17:47:55.00,208.5780711174011,54.264809,16.416191,5,50.14041061328948,4,553.9849986909819,19.1299991607666,11.48821789397416,44.6484375,258.4493103027344,253.8106536865234,15,83.74513386060578
2016-08-16 15:47:55.19,2016-08-16 17:47:55.19,208.5780711174011,54.264809,16.416191,5,50.14041061328948,4,553.9849986909819,19.1299991607666,19.1299991607666,44.6484375,258.4493103027344,253.8106536865234,15,83.74513386060578
2016-08-16 15:47:56.00,2016-08-16 17:47:56.00,209.5780711174011,54.264936,16.416400,5,50.71517560026544,4,573.6018341905703,19.86000061035156,19.1299991607666,44.296875,258.4493103027344,253.8106536865234,15,91.17589793241554
2016-08-16 15:47:57.00,2016-08-16 17:47:57.00,210.5780707597733,54.265061,16.416608,5,51.48350813509481,4,593.0173331326085,20.28000068664551,19.1299991607666,43.9453125,258.4493103027344,253.8106536865234,15,97.34644570543705
2016-08-16 15:47:58.00,2016-08-16 17:47:58.00,211.5780705213547,54.265195,16.416837,5,52.2102516853495,4,614.0213222144765,21.64999961853027,19.1299991607666,45.3515625,258.4493103027344,253.8106536865234,15,102.5575554382326
2016-08-16 15:47:59.00,2016-08-16 17:47:59.00,212.5780712962151,54.265333,16.417082,5,52.85302354778467,4,636.2151241057877,22.09000015258789,19.1299991607666,45.3515625,258.4493103027344,253.8106536865234,15,103.9717229909445
2016-08-16 15:48:00.00,2016-08-16 17:48:00.00,213.5780712366104,54.265474,16.417316,5,52.72214318224793,4,658.0234030028784,22.03000068664551,19.1299991607666,45,258.4493103027344,253.8106536865234,15,102.3403738273094
2016-08-16 15:48:01.00,2016-08-16 17:48:01.00,214.5780711770058,54.265611,16.417552,5,53.21694305209638,4,679.7216421854791,21.67000007629395,19.1299991607666,45,258.4493103027344,253.8106536865234,15,100.9516564936074
2016-08-16 15:48:02.00,2016-08-16 17:48:02.00,215.578071475029,54.265751,16.417786,5,52.48890034691979,4,701.5033963701808,21.21999931335449,19.1299991607666,45,258.4493103027344,253.8106536865234,15,101.6657756395528
2016-08-16 15:48:03.00,2016-08-16 17:48:03.00,216.5780705809593,54.265879,16.418015,5,52.09680122343123,3,722.1298426383088,20.97999954223633,19.1299991607666,45,258.4493103027344,253.8106536865234,15,102.6986914016483
2016-08-16 15:48:04.00,2016-08-16 17:48:04.00,217.5780715942383,54.266012,16.418251,5,51.75907465146098,3,743.4030424437221,20.6299991607666,19.1299991607666,44.296875,258.4493103027344,253.8106536865234,15,104.1129409125725
2016-08-16 15:48:05.00,2016-08-16 17:48:05.00,218.578071475029,54.266148,16.418467,5,51.75907465146098,3,764.0404340277004,20.38999938964844,19.1299991607666,42.5390625,258.4493103027344,253.8106536865234,15,104.3105485781773
2016-08-16 15:48:06.00,2016-08-16 17:48:06.00,219.5780714154243,54.266280,16.418678,5,51.44789642273587,3,784.1973312676089,19.95999908447266,19.1299991607666,44.296875,258.4493103027344,253.8106536865234,15,106.2993688447084
2016-08-16 15:48:07.00,2016-08-16 17:48:07.00,220.5780711770058,54.266403,16.418912,5,50.90388615854827,4,804.6505058088252,19.80999946594238,19.1299991607666,42.890625,258.4493103027344,253.8106536865234,15,112.4574103626932
2016-08-16 15:48:08.00,2016-08-16 17:48:08.00,221.5780711174011,54.266533,16.419114,5,50.7951548777355,4,824.2175476247886,19.57999992370605,19.1299991607666,43.59375,258.4493103027344,253.8106536865234,15,121.05899314582
2016-08-16 15:48:09.00,2016-08-16 17:48:09.00,222.5780710577965,54.266667,16.419322,5,50.64859696684427,4,844.2949691353253,19.47999954223633,19.1299991607666,42.5390625,258.4493103027344,253.8106536865234,15,134.2430446679131
2016-08-16 15:48:10.00,2016-08-16 17:48:10.00,223.5780715942383,54.266794,16.419530,5,49.53753725680913,4,863.8601643070967,19.3799991607666,19.1299991607666,43.9453125,258.4493103027344,253.8106536865234,15,153.8269604391004
2016-08-16 15:48:10.13,2016-08-16 17:48:10.13,223.5780715942383,54.266794,16.419530,5,49.53753725680913,4,863.8601643070967,19.3799991607666,19.47999954223633,43.9453125,258.4493103027344,253.8106536865234,15,153.8269604391004
2016-08-16 15:48:11.00,2016-08-16 17:48:11.00,224.5780709981918,54.266910,16.419743,5,49.65779904526011,4,882.8423393711541,19.17000007629395,19.47999954223633,43.59375,258.4493103027344,253.8106536865234,15,183.8576750109764
2016-08-16 15:48:12.00,2016-08-16 17:48:12.00,225.5780714154243,54.267030,16.419951,5,49.14850944284947,4,901.7740057592815,19.21999931335449,19.47999954223633,44.296875,258.4493103027344,253.8106536865234,15,225.2537067511248
2016-08-16 15:48:13.00,2016-08-16 17:48:13.00,226.5780721306801,54.267164,16.420144,5,48.85044787124663,4,921.3161031552248,19.20999908447266,19.47999954223633,43.59375,258.4493103027344,253.8106536865234,15,284.1981133238363
2016-08-16 15:48:14.00,2016-08-16 17:48:14.00,227.5780716538429,54.267289,16.420342,5,48.88504843313115,4,940.2520632496379,19.11000061035156,19.47999954223633,44.296875,258.4493103027344,253.8106536865234,15,371.9559830463429
2016-08-16 15:48:15.00,2016-08-16 17:48:15.00,228.5780712962151,54.267405,16.420552,5,47.86631840375466,4,959.0535016679249,18.72999954223633,19.47999954223633,43.2421875,258.4493103027344,253.8106536865234,15,696.0178447984009
2016-08-16 15:48:16.00,2016-08-16 17:48:16.00,229.5780717730522,54.267522,16.420753,5,48.32120815305973,4,977.5189956154438,18.8700008392334,19.47999954223633,43.59375,258.4493103027344,253.8106536865234,15,2412.244113691945
2016-08-16 15:48:17.00,2016-08-16 17:48:17.00,230.5780708193779,54.267639,16.420945,5,47.53127716409774,4,995.5533830238662,18.85000038146973,19.47999954223633,44.6484375,258.4493103027344,253.8106536865234,15,-1282.891496124622
2016-08-16 15:48:18.00,2016-08-16 17:48:18.00,231.5780710577965,54.267758,16.421144,5,46.89134966695214,4,1014.060410398264,18.88999938964844,19.47999954223633,44.6484375,258.4493103027344,253.8106536865234,15,-495.0243472089965
2016-08-16 15:48:19.00,2016-08-16 17:48:19.00,232.5780705213547,54.267892,16.421347,5,46.98836789886775,4,1033.951153645111,18.95000076293945,19.47999954223633,42.890625,258.4493103027344,253.8106536865234,15,-329.6797925580395
2016-08-16 15:48:20.00,2016-08-16 17:48:20.00,233.5780702829361,54.268013,16.421546,5,46.95507389964527,4,1052.633547140068,19.25,19.47999954223633,41.8359375,258.4493103027344,253.8106536865234,15,-271.0163588607394
2016-08-16 15:48:21.00,2016-08-16 17:48:21.00,234.5780715346336,54.268147,16.421740,5,46.51324061073552,4,1072.178417710368,19.60000038146973,19.47999954223633,39.7265625,258.4493103027344,253.8106536865234,15,-228.0072118291761
2016-08-16 15:48:22.00,2016-08-16 17:48:22.00,235.5780712366104,54.268289,16.421923,5,46.19701932520616,4,1091.97402097317,20.20000076293945,19.47999954223633,36.9140625,258.4493103027344,253.8106536865234,15,-197.6511738605666
2016-08-16 15:48:23.00,2016-08-16 17:48:23.00,236.5780718326569,54.268440,16.422115,5,45.93470196308695,4,1112.914264872882,20.6299991607666,19.47999954223633,35.859375,258.4493103027344,253.8106536865234,15,-179.5557765786519
2016-08-16 15:48:24.00,2016-08-16 17:48:24.00,237.5780714154243,54.268602,16.422309,5,45.42115381001327,4,1134.938103260011,21.29999923706055,19.47999954223633,34.1015625,258.4493103027344,253.8106536865234,15,-165.2416151793444
2016-08-16 15:48:25.00,2016-08-16 17:48:25.00,238.5780710577965,54.268753,16.422476,5,44.21620219242247,4,1154.972061979176,20.71999931335449,19.47999954223633,34.1015625,258.4493103027344,253.8106536865234,15,-151.7490320571089
2016-08-16 15:48:25.16,2016-08-16 17:48:25.16,238.5780710577965,54.268753,16.422476,5,45.42115381001327,4,1154.972061979176,20.71999931335449,21.29999923706055,34.1015625,258.4493103027344,253.8106536865234,15,-151.7490320571089
2016-08-16 15:48:26.00,2016-08-16 17:48:26.00,239.5780707597733,54.268907,16.422654,5,43.29029437319343,4,1175.587118954212,20.43000030517578,21.29999923706055,34.1015625,258.4493103027344,253.8106536865234,15,-135.2684439648668
2016-08-16 15:48:27.00,2016-08-16 17:48:27.00,240.5780708193779,54.269055,16.422823,5,42.40696013754284,4,1195.437858837464,19.98999977111816,21.29999923706055,33.75,258.4493103027344,253.8106536865234,15,-121.6062944578593
2016-08-16 15:48:28.00,2016-08-16 17:48:28.00,241.578071475029,54.269220,16.423004,5,41.9203480505997,6,1217.263527058481,20.40999984741211,21.29999923706055,33.75,258.4493103027344,253.8106536865234,15,-109.2056474342881
2016-08-16 15:48:29.00,2016-08-16 17:48:29.00,242.5780715346336,54.269374,16.423185,5,40.87718336062341,6,1238.049637306995,20.36000061035156,21.29999923706055,34.453125,258.4493103027344,253.8106536865234,15,-94.89567718931053
2016-08-16 15:48:30.00,2016-08-16 17:48:30.00,243.5780711770058,54.269518,16.423357,5,40.21446690725358,6,1257.558888874783,20.38999938964844,21.29999923706055,36.2109375,258.4493103027344,253.8106536865234,15,-82.00238521966081
2016-08-16 15:48:31.00,2016-08-16 17:48:31.00,244.5780719518661,54.269662,16.423550,5,40.01471705078909,4,1277.873804823346,20.31999969482422,21.29999923706055,39.7265625,258.4493103027344,253.8106536865234,15,-72.32940579878472
2016-08-16 15:48:32.00,2016-08-16 17:48:32.00,245.5780717134476,54.269796,16.423769,5,39.13105476566851,4,1298.569109938382,20.15999984741211,21.29999923706055,43.59375,258.4493103027344,253.8106536865234,15,-65.0310300036053
2016-08-16 15:48:33.00,2016-08-16 17:48:33.00,246.5780715346336,54.269923,16.423987,5,38.80829107030621,4,1318.50815900693,20.19000053405762,21.29999923706055,46.0546875,258.4493103027344,253.8106536865234,15,-58.92447693189774
2016-08-16 15:48:34.00,2016-08-16 17:48:34.00,247.5780714154243,54.270050,16.424212,5,38.80829107030621,4,1338.845295026393,19.86000061035156,21.29999923706055,47.4609375,258.4493103027344,253.8106536865234,15,-54.1318898964598
2016-08-16 15:48:35.00,2016-08-16 17:48:35.00,248.5780713558197,54.270173,16.424444,5,38.34160757262345,4,1359.252044809536,19.81999969482422,21.29999923706055,48.1640625,258.4493103027344,253.8106536865234,15,-50.65989371183496
2016-08-16 15:48:36.00,2016-08-16 17:48:36.00,249.5780711174011,54.270289,16.424663,5,38.85542368285272,4,1378.461276140889,19.35000038146973,21.29999923706055,49.5703125,258.4493103027344,253.8106536865234,15,-48.44835039572492
2016-08-16 15:48:37.00,2016-08-16 17:48:37.00,250.5780712962151,54.270396,16.424880,5,38.40693059373649,4,1396.913557553448,19.04000091552734,21.29999923706055,48.8671875,258.4493103027344,253.8106536865234,15,-46.97529752608779
2016-08-16 15:48:38.00,2016-08-16 17:48:38.00,251.5780717134476,54.270509,16.425090,5,39.45010990554286,4,1415.557715516918,18.72999954223633,21.29999923706055,46.40625,258.4493103027344,253.8106536865234,15,-46.51284030314788
2016-08-16 15:48:39.00,2016-08-16 17:48:39.00,252.5780712962151,54.270633,16.425302,5,39.85056687981351,4,1435.000179796982,18.63999938964844,21.29999923706055,44.296875,258.4493103027344,253.8106536865234,15,-46.89736610292445
2016-08-16 15:48:40.00,2016-08-16 17:48:40.00,253.5780714154243,54.270750,16.425489,5,40.14800297363504,4,1452.809270267665,18.3799991607666,21.29999923706055,41.484375,258.4493103027344,253.8106536865234,15,-47.94484887035478
2016-08-16 15:48:40.21,2016-08-16 17:48:40.21,253.5780714154243,54.270750,16.425489,5,40.14800297363504,4,1452.809270267665,18.3799991607666,18.63999938964844,41.484375,258.4493103027344,253.8106536865234,15,-47.94484887035478
2016-08-16 15:48:41.00,2016-08-16 17:48:41.00,254.5780710577965,54.270874,16.425672,5,40.02060812836319,4,1471.045382522214,18.34000015258789,18.63999938964844,38.3203125,258.4493103027344,253.8106536865234,15,-49.31534593118587
2016-08-16 15:48:42.00,2016-08-16 17:48:42.00,255.5780709981918,54.271010,16.425850,5,40.02176716508457,4,1490.090267915981,18.65999984741211,18.63999938964844,35.15625,258.4493103027344,253.8106536865234,15,-51.13893365481348
